,artist_name,track_name,track_id,popularity
70,Galantis,Bones (feat. OneRepublic),1pfgsjmxVZhoZpeDx6POKv,72
71,Loud Luxury,Body On My,6e0CvGZf7CouOpYF8toXHC,65
72,Kygo,Think About You,3Kuu5vASpXK8oRsxOvau6P,67
73,David Guetta,Better When You're Gone,4Tvw0lweq9l2JPQKFbpbBQ,73
74,TheFatRat,Stronger,0iTI5FTB9iEUtcMdx9YyZS,69
75,Jax Jones,Harder (with Bebe Rexha),5RgBnDtHKFHgtVdqabjGE3,75
76,Jonas Blue,Younger,4D7ERaKgv8NAeck8RzUtRz,74
77,Snakehips,Summer Fade (feat. Anna of the North),3UIGE2FXaUUcYWA31Og0XO,65
78,Dimitri Vegas & Like Mike,Instagram,0U6bQIAh6MCGo1xjbIIx2S,77
79,Matoma,Bruised Not Broken (feat. MNEK & Kiana Ledé),2ak79ho44RiDi9DFrqYgfq,66
80,DJ Snake,"Loco Contigo (with J. Balvin & Ozuna feat. Nicky Jam, Natti Natasha, Darell & Sech) - REMIX",5QXQy0f2q8wJNpPwJtjifx,69
81,Flume,Friends,3Y8JSCYjFznthCYb5HZ8lW,65
82,Gryffin,OMG (with Carly Rae Jepsen),2j9YmQRxtjuVwb4XN95oT8,62
83,Loote,85%,5teOR8KU4XNWY2WlVUDiIR,65
84,Loud Luxury,I'm Not Alright - EDX's Dubai Skyline Remix,0elizmA21eSQgorzFxU80l,57
85,Zedd,365,2XWjPtKdi5sucFYtVav07d,72
86,ILLENIUM,Hold On (with Georgia Ku),5Cevkgj9FyNRFIwY3xSCn8,61
87,KREAM,Go Somewhere,71rHHK9L22rVdmofJTjuSd,68
88,BAYNK,go with u - Louis La Roche Remix,5FxcDJENpjWY6lL9CnbHgc,63
89,Hayden James,NUMB,0feV26ESzVptPP83N82VAO,63
90,A R I Z O N A,Find Someone,3nZBR8LOcyeKa9GO7ZdDoG,61
91,Martin Garrix,No Sleep (feat. Bonn),1ahVFh0ViDZr8LvkEVlq3B,72
92,Jax Jones,All Day And Night,5naYe7rLMZcLfO1DKg48MK,73
93,Sam Feldt,Post Malone (feat. RANI) - VIZE Remix,3mruwwpKfG5NYmnEr6O5Dw,75
94,Seven Lions,Island (feat. Nevve),3HKiR4t12GW18bnPUVhx5l,57
95,Sigala,We Got Love,35mMXfym6C9VOTUVrcKKZp,73
96,Chico Rose,Sad (feat. Afrojack),4ESPuOrSsRcBISzcMlzmY5,73
97,Gryffin,Just For A Moment (feat. Iselin),24FFOpCA6bc5YoU2F3TKqS,62
98,Lost Kings,Feather (feat. Finn Askew),3TBKXtDKPVlL9dN6Am297J,58
99,Seeb,Fade Out,20XjdVfh6kFATmgm7T0C5r,63
100,Zara Larsson,All the Time - Don Diablo Remix,1z1Hg7Vb0AhHDiEmnDE79l,70
101,DJ Snake,"Enzo (with Sheck Wes, feat. Offset, 21 Savage & Gucci Mane)",5w8wL9IpVlOerzOzOvkjvG,62
102,TheFatRat,Rise Up,6inzGTxyGsXVjpVKtFGrcE,67
103,Kygo,Not Ok - Frank Walker Remix,6VP3410weACXiPCVLKSkOb,66
104,Kasbo,I Get You,6ClgdWhFNpAGAMFAjAbor1,59
105,R3HAB,All Comes Back To You,4AkCyd9Nlbt8JprQq9V6o2,69
106,Dimitri Vegas & Like Mike,Boomshakalaka,4yb5Z9dwnKhO9gC0AZQYDe,67
107,Seven Lions,Another Me (with Dylan Matthew),6sLohu3lQbmMhYVnb6OTvw,57
108,John De Sohn,Love You Better,4UuGBDjt8gLXsANZqZxMBz,69
109,DVBBS,GOMF,7CTzuqi7g4vW8BXcEacvdB,62
110,Avicii,SOS,0n2nEtLP3OzDdi12ziIekx,68
111,Rudimental,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",7mkT9kS25nUIoNkm02Ww0n,58
112,Sigala,Wish You Well,1yAPglN5AGf7UoLK062ZYq,72
113,Don Diablo,Congratulations,0JAttbSYaro6UZKb3TiAlK,55
114,Au/Ra,Ghost,5TgS4dcUAU8EEb506d8wAT,65
115,DROELOE,Only Be Me,6WXZyYSwlXS5qXISwsKYXE,61
116,Klingande,Jubel,27ZhKzjHoE0UUlyMXu0ZFa,60
117,Gryffin,Remember (with ZOHARA),3aFxfpfeATHYg1n750dhgq,63
118,Hayden James,Favours,4paNNGZD8qM134qqdiCEeI,63
119,Don Diablo,Never Change,1SG6r7daFfpzPcU15luVqB,69
120,Kaivon,I Love You.,3TmTEN2zy0cyYMjiviWbMK,56
121,Gryffin,Bye Bye (feat. Ivy Adara),676eXXtx6I7yxaDfXvMpjK,61
122,NGHTMRE,CASH COW,56yyecUavZFNRc9W5t0P8O,60
123,Yves V,We Got That Cool (feat. Afrojack & Icona Pop),2cFK03sObtI6AK3QKeOT5g,68
124,NGHTMRE,Man's First Inhibition,21UoRIOIjkWdHU8xbxQ0Z7,60
125,Fly By Midnight,Lovely,3zjw3EZfvgjuR4AQhVlNq7,64
126,Carnage,"Wait For Me (feat. G-Eazy, Wiz Khalifa & Prinze George)",6Rz7TXNHJpsyUs0Jcls38b,60
127,TroyBoi,Do You?,0tAFy8LVdMQgW6A6Nq7olS,65
128,Felix Jaehn,Close Your Eyes,7N06jo3EnV792VFaG8vuW6,79
129,Mokita,colorblind,73qLaVz4R0EN3rFoaaSBzZ,63
130,DJ Snake,"Fuego (with Sean Paul & Anitta, feat. Tainy)",660eekzsNZ7sdATvfIsAkR,70
131,Martin Solveig,Juliet & Romeo,1CRy08G60mS5jvhB27xMpS,72
132,Boombox Cartel,NEW WIP,6rv93pYJSTtReQIuwcCYvm,58
133,Rita Ora,Only Want You - Sam Feldt Remix,2wOVXsIRIoniqipE9I5ZVx,69
134,ILLENIUM,Crashing (feat. Bahari),7egj375ez0KtF3bYCfAHdZ,59
135,Jax Jones,This Is Real (ft. Ella Henderson),1pRShUtGOG6ZP5fsnw9G4h,71
136,Skrillex,Midnight Hour with Boys Noize & Ty Dolla $ign,5AFrctm65wWIqJsjHPPx85,63
137,Dom Dolla,San Frandisco,3T00mhdOYUuM5yiuPs3xhs,64
138,Kygo,Carry On - Nicky Romero Remix,4fK2NU9UyQJV74ZGiSVYsr,67
139,Adventure Club,Next Life,3UgCkR2WaqYYrGqHJJEK8W,56
140,Martin Jensen,I Could Get Used To This,5BDmCfpzQeXT4AuxyO5ATs,68
141,The Chainsmokers,Kills You Slowly,2PgMUAn2bBpm8gz6yAXvVL,62
142,3LAU,Tokyo (feat. XIRA),1QCVN7PEJ0dMiIDOG6ZJUf,58
143,Champagne Drip,Kaleidoscope (Feat. Crystalline),10dLRZ7GCIXEuUuONkNcxI,55
144,ZHU,Came For The Low,36LQYp5FNsuT5voIO9bdfZ,59
145,Lost Frequencies,Beat Of My Heart,4w5Grfxx5Rpup6mo5v6bW0,67
146,Mike Perry,One Life,2aXA9aQfrqaOi1Wy3NfSZI,67
147,LUM!X,Monster,0YU17F0BlVXvmx5ytsR43w,77
148,CALVO,Let Me Love You - DAZZ Remix,1h6Pww9RsC6gLMQA7zZop7,58
149,Loud Luxury,I'm Not Alright - Zack Martino Remix,6TWjDrdEoFy4YWf2oAsy9s,54
150,LUM!X,Monster - Robin Schulz Remix,4tknhO5RmXIxnpoipMKBmG,74
151,Excision,Oxygen,6f0XqZKDhD5EOTziuKYyq1,57
152,Duke Dumont,Red Light Green Light,5D1zGVDJTOqwaGSzYw5TtP,70
153,Galantis,Holy Water,7Ga9ZSdPAcQXQvd1ObVFpm,62
154,Oliver Heldens,This Groove,6ZvLKwgPKlyZtDPkTWjPI7,69
155,Gorgon City,There For You,4Qv71lFPCObf7zol1uWCJb,68
156,Flume,Quits,5XR4V6uo2NCLkke1DyOcPY,60
157,Ganja White Night,Jungle Juice,1VxQboO0KAsIm8MjSShBJv,55
158,KUURO,Can We Be Free,4JHfB0tPjE38N5KTSaX39I,59
159,Bassnectar,It's About To Get Hectic (feat. Born I),3oFD49LOJdWfgKUtaSbMJr,56
160,Flume,Let You Know,7p0tz5SeCrSxTLSvwR8W3D,65
161,SG Lewis,Flames (feat. Ruel),4JiuLIWKkLH2iluzOhXh5Y,61
162,Flux Pavilion,20:25,3zwR7O61Dl7hsf5nwENrvy,58
163,NGHTMRE,REDLIGHT,0waK9D203FQO5FpMmfjxBw,59
164,BAYNK,Settle,5eVeezFaMVuqb1dCd2bAxV,62
165,The Chainsmokers,The Reaper,0g8Dq6OpSmWengqtLrVr77,65
166,Ekali,Hard To Say Goodbye (feat. Chloe Angelides),50DKBnjijGJ2d0WV5nqNTS,56
167,KREAM,Ain't Thinkin Bout You (feat. Louisa),1tjxQYoB2OS2fRZS43ODLQ,60
168,Big Gigantic,Friends,67J01Vb3WHz7QuuBriVdJQ,56
169,Dombresky,Simple Hit,0C3QADQBYFjcSeU8bY7Oex,62
170,Hot Shade,Dive,0Npijoc6ZcUe1devUugKvI,68
171,Wax Motif,WET,7MysdJNLp89Xl3zoSd5bC5,61
172,Party Favor,Be Ok,5IiCTrv2CVarZaaCAz74yO,55
173,Tritonal,Never Be The Same,2N7Qm7YdgvWlg8ZoxLkOND,57
174,Lucas & Steve,Perfect (feat. Haris),30cW9fD87IgbYFl8o0lUze,75
175,Jonas Blue,All Night Long,7rRMmhC027ixjjXzuZYoMv,64
176,Above & Beyond,See The End,1dDDVfAfms7M6VLLKmubaJ,57
177,SNBRN,Never Let You Go,523XDGMjH8Gbzc8V6ek5cl,58
178,Madeon,All My Friends,3ArdPRbscsYB2uI70AzpuG,58
179,The Chainsmokers,P.S. I Hope You're Happy,5GemR0Lr9CEUJVH14mAsDO,60
180,Adventure Club,Already Know,3HI54kkKSEZO2wp9hV5tgo,54
181,Audien,Favorite Sound,63ZtaTHM7Cu3JEca5xrWi3,55
182,Felix Cartal,Love Me - Felix Cartal's Chill Mix,7yaMJeDKiDCGC35LrP6EYU,57
183,BAYNK,Water,65OshnyJjTGVGrvXb6BoNS,58
184,GRiZ,A New Day,6U1BygdznYRLbHibvvllqI,54
185,Avicii,"Tough Love (feat. Agnes, Vargas & Lagola)",1yfyIdEw5U2bD5I6gxQCxW,67
186,DVBBS,Need U,5JmstgdiZH4PmWB4wxlzN5,57
187,MK,One Night (feat. Raphaella),4QUA94c3ycZm8dnpPih4sf,69
188,Au/Ra,Dance in the Dark,3i5jKbMOcBqgnKlx5UyH9d,59
189,Habstrakt,The One - NGHTMRE Remix,0z6BBM8lek2dzvnuIOX1Wx,56
190,TheFatRat,Close To The Sun,7CQjnYsGLdtcrsp95oBpCv,63
191,Max Styler,Let Me Take You There (feat. Laura White),5tuOGRYPjh5lV6M5zbNRNH,57
192,ARTY,Save Me Tonight,1nufXiTCTTAeJfO9hLHvO8,59
193,Martin Garrix,Home (feat. Bonn),4aTtHoSBB0CuQGA6vXBNyp,66
194,Hardwell,I'm Not Sorry,4uLQJx83wAjEme7NUKW8wZ,68
195,KSHMR,My Best Life (feat. Mike Waters) - Club Mix,78XfOXpUShe7mFwhjBEd94,67
196,Dimitri Vegas & Like Mike,Repeat After Me,1F9xcExF9W7m5BxTdlJLED,66
197,ILLENIUM,Good Things Fall Apart (with Jon Bellion) [Tiësto's Big Room Remix],6m8SIT10j41SPpPFOknTmP,58
198,The Chainsmokers,See The Way,6VWz99969QmNc2gWo21ktl,60
199,Flume,Rushing Back - Petit Biscuit Remix,4MI4ZR9z3kiCimG9izONuu,58
200,Whethan,Let Me Take You (feat. Jeremih),2tVzoSuPQpZ1yY7HHnXw7B,58
201,DJ Snake,Magenta Riddim,3dsyqPDiWYYilRZNBxgxHE,66
202,San Holo,Lead Me Back,20z5VnuRJkpxcokwAu9VtP,54
203,Ilkay Sencan,Rockstar,4OgwXdylh75fHfwUzJTUqg,72
204,Lucas & Steve,Say Something - RetroVision Remix,7MwoGAOLI3MnEC7mGFOYcW,61
205,Jai Wolf,Better Apart (feat. Dresage),1TFC1wutiIHQQ9buf8bxQI,54
206,Mike Perry,Bloodshot,0RjsxObqclok5pyah4SPoh,64
207,PNAU,Solid Gold,7DQ5CZjAQdhgDgdnSXxJ7Z,65
208,Rezz,Falling,6DaNlUMdwiidZbFSebVcIy,55
209,Slushii,Sober,3XlHlWFhlI4OZiguOMcuuc,55
210,Kygo,Happy Now - R3HAB Remix,7AkLPOwjju8taQCJCaIUts,65
211,Avicii,Levels - Original Version,7uFTcUCbpVmS2RRTIjIcW3,53
212,Martin Garrix,Hold On (feat. Michel Zitron),22zxLxXlXrBIm7XaazHNrg,66
