,artist_name,track_name,track_id,popularity
483,Robert Palmer,Simply Irresistible,0pHgs5tpbE2gt3xQCpOi5o,6
484,Don Henley,The Boys Of Summer,19frXzm7GpmJZKOEqoXb29,4
485,Don Henley,The Boys Of Summer,4W8urrQyBSZPeEsXrxEcPh,5
486,Don Henley,The Boys Of Summer,4YLHj2XivfiyRFJ7Juql1j,10
487,Don Henley,The Boys Of Summer,7zL6yR42mg9tQh90ePzujQ,6
488,Don Henley,The Boys Of Summer,0slv8O4ls7p3fEtAEysCuv,10
489,George Benson,C-Smooth,26Ul0Kpn8ncHVhYWVRHe9O,5
490,Robert Palmer,Addicted To Love,2Koe1M5fmUpjbt7zOTR1gQ,10
491,Robert Palmer,Addicted To Love,5wkyWfh23Y8f3z5OfKK5ev,5
492,Robert Palmer,Addicted To Love,014vom2TBGHjxSDqGhAB14,6
493,Robert Palmer,Sailing Shoes,4R1PvPWoO4zHJkzEh0DbMQ,9
494,Robert Palmer,Addicted To Love,6J2aE89HuDkhWv1tOoSn53,5
495,George Benson,Kisses In the Moonlight,3FbLQlQUzm4BxpN2jeE8wO,3
496,Exile,Werewolf of Love,06XRp84h87jYKf1kb6rngo,1
497,Exile,Baby It's Me,0Ru9zisedjbWpjo5FlgvT7,1
498,Exile,Take Me to the River,0Tj9Pfx3O6eUfnGN4SGQYb,3
499,Jay Ferguson,Cinnamon City,2QwJIllb7WKUhhvWcLBZrd,0
500,England Dan,It's Sad to Belong (Single Version),0e7OMejkHMh2I4q3v776RJ,0
501,Champaign,This Time,1Ekq66YXhTjJIVySteT3Di,0
502,Jay Ferguson,Happy Too,1ljyu1jCt4prWCjuQqerEv,0
503,Jay Ferguson,Cinnamon City,2QwJIllb7WKUhhvWcLBZrd,0
504,Franke & The Knockouts,Beat of a Broken Heart,2d2UwXuds2H2k0A0Prmp88,0
505,Exile,One More Night for Love,4jvcjGEE21jPttQFm6JEMT,1
506,England Dan,Don't Feel That Way No More,4okd9PILOPwA171btnCFmo,7
507,England Dan,Running After You,5URUw6hDElFbbsp1JExA4r,5
508,Clair Marlo,All I Want,6RNcI7e0m7nR1Gyzhoh86S,6
509,Exile,There's a Love,6c9z0Ia0yUdGxBfmKXJtd0,2
510,Jay Ferguson,Soulin',7jKtkBik82KUOF0TelrkFi,0
511,Champaign,How Bout Us,7pU5TUaABoeJDy2K5uE0nG,0
512,Jay Ferguson,Thunder Island,7vNJdjYdCP7YkQlYYXHAaY,2
513,Franke & The Knockouts,Tell Me Why,0mTduJavPLEsJh5i18mE97,0
514,Franke & The Knockouts,I Will Never Love Again,0w8nVM05XfYq386LgYbvrX,0
515,Champaign,Mercy,0zwm7Rxx1yXQKNmVkL5FWK,0
516,Franke & The Knockouts,Gina,10hlqdDTPeOMFtNhcpBWHI,0
517,Franke & The Knockouts,Heartache Avenue,14GERB1u33RJN6AGAvOS8s,0
518,Exile,Sixteen Tons,1WFaGKwtuf29aXf9tYuuWd,3
519,Exile,Your Love is Everything,1nOWwSCMRnaxwPciji265J,2
520,Franke & The Knockouts,Annie Goes to Hollywood,2cHuAWblyb3zSBZgeUxek0,1
521,Jay Ferguson,Real Life Ain't This Way,2e7cDd8i8M6IhmYi5b4ZaI,0
522,Champaign,This Time,37exeYSfmcAlEQboo3sBzy,2
523,Jay Ferguson,Thunder Island,4YVwFwtEmEw0RBcSdBrpsY,1
524,Clair Marlo,I Wish It Could Be That Way,4wEVoCMc0Sak7qQEGwcMGp,3
525,Champaign,Get It Again,5WEAnMCYDH1NcNLzoKmAUa,1
526,Franke & The Knockouts,Carrie Why?,5pAflWrIzq6wChGbMH7Dal,0
527,Jay Ferguson,Thunder Island,6CrVRoTCzsijJGETVDTtVR,0
528,Jay Ferguson,Magic Moments,6avqj8OxKjZ6iZG4Ae2qNC,0
529,Franke & The Knockouts,Blame It on My Heart,6i1b9Tu9M9KptFu1POhUbb,0
530,Champaign,Party Line,7hKF1Vm8vL44v9LtsZl0aV,2
531,Philip Bailey,Billy Jack - Radio Edit,0z5f63yLEY0kLcrcv9Wogo,1
532,Franke & The Knockouts,Sweetheart - Live Version,1sTZSmsqF3Klt3ig2DGy96,1
533,Exile,Did You See That Girl,21zZwWvREHX7DW3a6ovtkS,1
534,Jay Ferguson,Turn It Up,26WVcji9eutchsx45rsmPW,0
535,Champaign,Mardi Gras,2NBhMOQJbycWVLFfLKyNBo,1
536,Clair Marlo,Heal Me,2oXt4Fg8kjxeJMvrlZAw3D,4
537,England Dan,I'd Really Love to See You Tonight,3lho0Uo0pecmLmLKDDqK7R,0
538,Champaign,International Feel,3ljwp8qv03rRYcstRncai8,1
539,Exile,I Can't Get Close Enough,4IzsdoW1ha0CDi3eY7pSUG,2
540,Jay Ferguson,Shakedown Cruise,4NuwHwG0ObT2dXVk4Cgb7s,2
541,Franke & The Knockouts,Comeback,6FqlM32OguFpNY7hrhQogi,1
542,Franke & The Knockouts,Any Way That You Want Me,6IcgbMesKucdB25gtXeppd,0
543,Franke & The Knockouts,One for All,6OTTLSxTfplymVh8MIOGta,1
544,Jay Ferguson,To the Island,73xOwJpMnpw2aBNQd3JcZD,0
545,Kenny Loggins,"Whenever I Call You ""Friend"" - Acoustic Cover",7Ay8SUEe8kU1fGfsKg48oV,1
546,John O'Banion,Love You Like I Never Loved Before,7JCVb0M38uUnfYwBZ2QhOc,1
547,Exile,It's You Again,7lASsjoLyjA0dkozU7AUbJ,2
548,Jay Ferguson,Everybody Goes from Here,03Ei5kVqJ0ifAy6cyREOyF,0
549,Starbuck,Lucky Man - Re-Recorded,0JvKeGg12TNXnpoxa5E2YZ,0
550,Kenny Loggins,"Whenever I Call You ""Friend"" - Acoustic Cover",7Ay8SUEe8kU1fGfsKg48oV,1
551,John O'Banion,Love You Like I Never Loved Before,7JCVb0M38uUnfYwBZ2QhOc,1
552,Exile,It's You Again,7lASsjoLyjA0dkozU7AUbJ,2
553,Rupert Holmes,Partners In Crime,28rKEqTVHsF4kqQJrFGodK,2
554,Exile,The Closer You Get,2KEZk0A3sTjpQOymlKywzW,2
555,Franke & The Knockouts,I'll Never Leave L.A. Again,2lJtlosTqf5c9ceRclo42Y,0
556,Franke & The Knockouts,You're My Girl,36BxLJOpHWvRyZIcjek1Db,1
557,Franke & The Knockouts,Just What I Want,3QiW5PCqAKuLXlIDzfCIHW,0
558,England Dan,It's Sad to Belong (Single Version),4OVxIz5Dtm44vo0aYWmjp4,2
559,England Dan,Caught up In the Middle,65DUqpZUIkGIbYPEb5NYtQ,5
560,Exile,Kiss You All Over,0jIclum0FEqgendDinbRY9,0
561,England Dan,Love Is the Answer,1PzZiWv5tScpGSlbNRVD9W,0
562,John O'Banion,You're In My Life Again,3iHgTRcb8jf97KIMocVlKe,0
563,John O'Banion,She's Not for You,61e7tvgosZj0ZQbTLcJZ7D,0
564,Franke & The Knockouts,Keep on Fighting,0CVrQt1LOG1Cn80TpFLZR6,0
565,England Dan,It's Sad to Belong (Single Version),0E8w9YxulaHzCD5eYwTzgX,2
566,Jay Ferguson,Thunder Island,0PIWxjqQKwEuPrb8ST18PM,2
567,Champaign,Prisoner,0Xygfs0iOPHQzFAndfyvPi,1
568,Franke & The Knockouts,Come Rain or Shine,0pgXqx6y91XaAOsV8FLLaq,0
569,Champaign,Let Your Body Rock,1qTSIvNYcBlU9MgGwKIwhM,5
570,Exile,Take Me Down,1w3MTiwO2lwO9Vztzl5LTe,1
571,England Dan,Love Is the Answer,1x3wuoEL7MtmXxPuvf4zLY,0
572,Franke & The Knockouts,Don't Stop,21NBOgePLr9yePPo5RqTq5,0
573,England Dan,Nights Are Forever Without You,2cEtREi9aYEoPDWipVSQx8,3
574,John O'Banion,You're In My Life Again,3EbRZpJB46J5fax2wbSka2,2
575,Jay Ferguson,Snakes On the Run,4D2udEBTjCrhkGMOjXeiH2,1
576,England Dan,We'll Never Have to Say Goodbye Again (Single Version),4E9Xall7pJlOICKpfEIZFX,2
577,Jay Ferguson,Do It Again,4ct0wiz6MemG7i9uHz8xfK,0
578,Franke & The Knockouts,Faded in the Night,53IHFU3lS2CL9dLyAiKeGS,0
579,Jay Ferguson,City of Angels,56BHd8KLq3vkYLIqb0sO8F,0
580,Jay Ferguson,Too Late to Save Your Heart,5Cqhb34oUfPasAyrMyJO0q,0
581,Franke & The Knockouts,You Don't Want Me (Like I Want You),5D663NPk4iHegTFd49F4ip,0
582,Jay Ferguson,Happy Birthday Baby,6ygDpDpXkH0TZNGKK2nNOo,0
583,Sanford Townsend Band,Smoke from a Distant Fire,7wW0CazNfsLvsAZwXklvsb,1
584,Champaign,Intimate Strangers,1GJ0R8DO02Pa9WNEqAZpLm,1
585,Jay Ferguson,No Secrets,1QvqmbIljcjYdKGkCcpjDJ,0
586,Jay Ferguson,Time and Time Again,1XEIUvj2QdOeEMqt2JBSQN,0
587,Franke & The Knockouts,Desperately,2ApWuw4pQOgmlPt9Oyngqb,0
588,Champaign,Capture the Moon,2HxpgUqf3bBpDy0inNqIN8,1
589,Jay Ferguson,Hit and Run,2bskAMeSMVKlSv6Dx5717m,0
590,Clair Marlo,Cross the Bridge,36lcM4L5rnkERPt6YgXp4H,6
