,artist_name,track_name,track_id,popularity
110,Crown The Empire,what i am,1saCzowTZeWnT2N1dEAWIM,57
111,Motionless In White,Thoughts & Prayers,0y0v0SDevDcGW5rsDElup3,55
112,Through Fire,All Animal,6rUcboqRuVuowjaL5YUNtx,56
113,Saint Asonia,Blind,6IlCkH8LtFOMuuORRXMbZE,56
114,Daughtry,Alive,1ip7DKU9LjT6aR4FdvD3Mv,57
115,Skillet,Anchor,6EwnYm73XEibpAPOnTc8li,57
116,Sabaton,Seven Pillars of Wisdom,6kiASFX63DwJ7grwKG2HUX,62
117,Dance Gavin Dance,Blood Wolf,2a8NBThJj28YrJIqDzYJsB,54
118,Power Trip,Hornet's Nest,12twP0oGdOTzmxLd0CoGs3,58
119,Saint Asonia,The Hunted,0YvajK2fyXIjOpijUAoftu,55
120,Puddle Of Mudd,Uh Oh,1vlEyA6k1o26w0a89tQxTX,53
121,Five Finger Death Punch,Blue on Black (Outlaws Remix),3CPNlYiRqaXfDABCm4EM2c,51
122,Bad Wolves,I'll Be There,5t13eD2ExzEUB1N5D7eRM5,55
123,Volbeat,Die To Live,7u9r4j7KSMW5yLsgjLRZGZ,60
124,Whitechapel,Hickory Creek,3Ye6hOjAzeXq3Kc38mUCGS,54
125,BABYMETAL,PA PA YA!!,43hAWgANUMvybp1zDBMrRf,54
126,Emarosa,Cautious,1Z7DlH9AeV59TyD0LQTvNi,55
127,Make Them Suffer,Hollowed Heart,3qSO9glfDKlL7mFzUJbz2V,54
128,HELLYEAH,Welcome Home,7AJINadgHJ1AJITr6U65yI,52
129,Bring Me The Horizon,medicine,03CbQgFxnBFoaaVJTfEqMD,60
130,Slipknot,Orphan,0ipTpoDQ06S5iI4RRQFQjx,57
131,Skillet,Victorious,4emQrNiz37OidY7SoXXQls,58
132,Bad Wolves,No Messiah,4bqSES0mkm6RxFrRcIKHtj,54
133,I Prevail,I Don't Belong Here,2JEuoW7VtugjY2XtxK034T,54
134,Wage War,Prison,0SDqayZqlrPBGy59KLEG5e,53
135,Adelitas Way,What It Takes,5f7CQQlWscLYxkdzaKWx5Q,54
136,Spiritbox,Rule of Nines,04KWu4S4jq6aqGTGoeysI9,55
137,I Prevail,Low,345k7youQ1IzZaijlTwhZf,55
138,Killswitch Engage,I Am Broken Too,6lb2sSTeFSUWX1KQSDt8GL,50
139,Northlane,Bloodline,2gYLeC5Ikd8DFSJfwGZJp3,57
140,Sugar Ray,Good Good Lovin,54r7Y60v3oe7Vr1w7FVZ9A,54
141,Ghost,Kiss The Go-Goat,56k2ztFw7hQRzDeoe80pJo,58
142,Mötley Crüe,The Dirt (Est. 1981) [feat. Machine Gun Kelly],1zfFle2YCXuUFXlAAZ4QOS,55
143,Slaughter to Prevail,Agony,5CujCfToNKPYEZt12WnxVY,55
144,TOOL,Legion Inoculant,48C0O5CXfQdfjUCUhOs1YP,55
145,Slipknot,Red Flag,4SsgF844NGbl7UFcymqWKy,57
146,Sabaton,Devil Dogs,0pjIkwwUFLCGqLY90Jp3bH,58
147,As I Lay Dying,Redefined,3JKIEqhpdNrM82JGzDMn4r,55
148,Sleep Token,The Offering,7N0DvWyvki3UkzJLxOoael,54
149,Emarosa,Don't Cry,3GjsZVKwde52rkDtI9xCHR,53
150,Thousand Below,Chemical,2iGLf7vKz7TrSxFqrPopm9,52
151,Slipknot,Spiders,3ViTZxW9satrTEMRu1GCLV,55
152,Ozzy Osbourne,Straight to Hell,3cjPSKlHrekNwiE1fZybZ5,55
153,Bring Me The Horizon,i don't know what to say,013TFRzJWkT41RRSgSenfI,57
154,FEVER 333,BURN IT,2j02RtZz6v53FRw4oWliZf,58
155,As I Lay Dying,Shaped by Fire,1I7yVk8T0iBMpQXWX71GPs,54
156,ERRA,Eye of God,2x0BR7Ct3NIDlTGUZcF4ia,52
157,Bad Omens,Dethrone,5HXWIpc8zLACuoaR5gMaip,54
158,Upon A Burning Body,All Pride No Pain,35qULvfVsRGHE2u4OkNzI0,54
159,Slipknot,A Liar's Funeral,4wOgNWU6Y6mixNZcimJqDv,56
160,Whitechapel,When a Demon Defiles a Witch,1vNSWOXizAsU6n7T6jHw5h,52
161,Born Of Osiris,Under The Gun,5Fc7H21N639byTBNo4AifM,51
162,STARSET,ECHO,47pmY6tTSpUV8gfj7Aqoe8,54
163,Motionless In White,Holding On To Smoke,0CRXtwDkyX0VpkDcaTtG99,51
164,Sleeping With Sirens,Leave It All Behind,6nMNpGl4VvMhtYigbbOmBu,54
165,Dayseeker,Crooked Soul - Single Version,2NToLZNvVaQD3b8ecqiDzh,52
166,Knocked Loose,Mistakes Like Fractures,1STzQvlMovhX8WOn8TcKmZ,51
167,Periphery,Blood Eagle,76ZcAxDSaB8UIcY3cfC1zv,48
168,Gloryhammer,Hootsforce,7q3kyEDSLGl0DxdqRJHfJb,46
169,The HU,Yuve Yuve Yu (feat. From Ashes to New),3Ksb0Eq6OmtmYuraqpsijU,52
170,Saint Asonia,The Hunted (feat. Sully Erna),08vJxMYhmZu6YTWqVmLgrA,53
171,Theory of a Deadman,History of Violence,1aML2CdNXjkJJvIhzqN6Ka,51
172,Crown The Empire,MZRY,439sdo18d2vVo7crU9KWp1,53
173,Sleeping With Sirens,How It Feels to Be Lost,3A1jkLwsYjaH30J0v6oZCF,53
174,Motionless In White,Undead Ahead 2: The Tale of the Midnight Ride,4DQPKxM9mp70Nxz0FH051A,51
175,FEVER 333,ONE OF US,51rdCmgHBzg9HJ7eHjVRK9,56
176,Slipknot,Not Long for This World,06AojtTNdRQ1fB80VbB1g2,54
177,Unleash The Archers,Northwest Passage,2Tf8pG0gKmDNadeg6n2ZZY,46
178,Dealer,Crooked,0S2v7hCTC5YbgKmAiJOIr5,50
179,Nonpoint,Alive and Kicking,5ig400NNE4QxJPX82s4zfO,49
180,Bad Wolves,Crying Game,69K35iKd6wGmUR8fdrbs5v,51
181,Otherwise,Crossfire,3zXXm2D9Vh4jven3HNcDW8,53
182,Bad Wolves,Better Off This Way,6ET1rcwgcuAepq5b2ZUu7F,52
183,Dayseeker,Drunk,36LoyBmv0UAPMZDoxQxwwd,50
184,HELLYEAH,Oh My God,7aMFaWcj0JjLbLjZkMkwOh,50
185,Scott Stapp,Survivor,3kXJttaLz9u8ZBidfdmDMk,47
186,Too Close To Touch,F.I.N.E.,3ME5mpty071JaFv57dSJL4,51
187,Mötley Crüe,Take Me To The Top,10MO1pApr5ItgeiyVgOgRI,54
188,Bring Me The Horizon,sugar honey ice & tea - Edit,0zEKOcdfzNkvW1OFnazAQO,53
189,Through Fire,Listen To Your Heart,29b2h29UnjjL8jGrDIfEsU,52
190,Emarosa,Givin' Up,3OGCLzbyXelm14YFR3GVk7,51
191,Periphery,It's Only Smiles,0HVSxBoFC0v5mPJZ4hmE4L,47
192,Papa Roach,Who Do You Trust?,3YNkyMBmgxqqyVypQPweIS,54
193,Amon Amarth,Crack the Sky,00FuOCmghgctxEsVVMGKDk,47
194,Northlane,Crash & Burn,5UrZ1UfrJhyB7RMmWaRjXO,50
195,While She Sleeps,FAKERS PLAGUE,2S9vwztrbTtQzplp0y2QBQ,55
196,Trivium,Drowning in the Sound,4nnoWkdf9ZSQJnMQhmxyMj,53
197,Korn,The Darkness is Revealing,3PpoBKcbnoGQudHGkwJA4C,53
