,artist_name,track_name,track_id,popularity
114,A R I Z O N A,Freaking Out,5P4OS6niKRV6zsdPKPcnRM,63
115,Quinn XCII,Tough (feat. Noah Kahan),3a1Zmq0P1E6W80x8EOcVNP,63
116,keshi,skeletons,2BuJrxYKhYky20dQqTlobO,68
117,Loote,tomorrow tonight,4vsAUbPb6q9FpC4AGBFdVh,67
118,Leven Kali,Do U Wrong (feat. Syd),7qFhAfUbytgPIVz4TYb3hT,64
119,Witt Lowry,Hurt,4pPr9L252mMyLqxWTJhbhV,64
120,Ryan Caraveo,Peanut Butter Waffles,1qRabaD5y56JZzQSm4qB0n,62
121,Peach Tree Rascals,Mango,1FpAKPGuR8SoIUw5t0I5vn,63
122,The Brook & The Bluff,Halfway Up,5HsJGA8P5fPzR06i9FQKBr,61
123,Victoria Monét,Ass Like That,6fT7QIf55thVWCZyEnaHk0,64
124,Matt Maeson,Go Easy,4yoMMiRT5sXtIbSHKQfRqi,62
125,Skizzy Mars,Leave Me (feat. Marc E. Bassy),7gNRYLOwgmzMEpgXARSnX9,62
126,Cage The Elephant,Ready To Let Go,4UyAtnwhaKv7EG1BdkBYRI,64
127,Clairo,Alewife,3jgrNd3uPU1c2PFBKYsV9d,64
128,Loote,85%,5teOR8KU4XNWY2WlVUDiIR,65
129,Rex Orange County,Always,3SxSrUogj4LpAkLKXeTtTQ,65
130,Surf Curse,Disco,644hazYIWNQq4URUn7CPnQ,64
131,Jake Scott,Favorite T-Shirt - Acoustic,2PR4jVXzyjCky2PkONvipq,66
132,Mahalia,I Wish I Missed My Ex,3f50PY0yOtMHo9BgCX9WRJ,67
133,Rex Orange County,Face to Face,0YdIIMb2MHuxoUudkAY9gS,65
134,Anson Seabra,That's Us,2QDMQcbiWYlyuLa9wFnnBX,65
135,Quinn XCII,Good Thing Go,7hV7333ajQNI1J6R5C9A8c,60
136,SiR,Mood (feat. Zacari),4eULGB0zI7NIdV2KjWbbiZ,63
137,girl in red,i need to be alone.,7LBfVMw4MNNGCLGmXeuDv6,65
138,DREAMERS,Die Happy,6NJ5Q5QujNwwsst5mdSEfF,62
139,Saint Motel,Van Horn,4UgLRXh1z9NorzrdawpIgj,61
140,FLETCHER,If You're Gonna Lie,0mPTZjG5PElXTUIxj1nqgp,64
