,artist_name,track_name,track_id,popularity
814,Background Instrumental Jazz,Uptown Jazz Club,6KC48wJGt4lEYkMAMIwjVq,35
815,Saxophone Jazz,This Is the City of Love,0UGUWmIeDpQXk4plnOwG18,36
816,Gramatik,Don't Give Up,2DRaLys5jwuN8J66uBw67N,33
817,"Soil & ""Pimp"" Sessions",Blue Eyed Monster,5wG5pbeTBYzAhlT6iE8Ptg,35
818,Instrumental Music Cafe,Instrumental Jazz Cafe Sessions,7nBCkKZJaqMID2LJIo0K2e,36
819,Jazz Morning Playlist,Jazz Morning Cafe,0uA8TeTsuruen8Ir1XikqI,36
820,Study Jazz,Easy Listening Jazz Studying,1q2KHLtX9pbzYkIx5NyDM2,35
821,Jazz Morning Playlist,Bacon and Egg Jazz,37aaMNIagzXl0TscaxqOGz,36
822,Jazz Morning Playlist,Love Jazz Breakfast,7DNFdkShdM4Okoa44pvid6,36
823,Chill Jazz-Lounge,Back to Jazz,19FacOMucIpQlvb9rFXLMd,39
824,Jazz Morning Playlist,Close Friends,1otp4gfctddaL6ps3dRSxS,35
825,Jazz Morning Playlist,Better Then Ever,2P4eYL6ZY4I1OnCpp12Ugb,36
826,Jon Batiste,Changes - Recorded At Spotify Studios NYC,6cPWdRFnrKtQPzc4h9Olaz,34
827,Gowe,Worth the Wait,6YhLMPkFLZZm6RI6ad1a5T,36
828,Sarah McKenzie,My True Love Is You,4oXcpRZGwElyGPcIxLwvBC,43
829,El Gran Combo De Puerto Rico,Sin Condición Alguna - En Vivo,53O5F2GV4oxc02JanQYzHF,33
830,Jazz Morning Playlist,Summer Jazz,5PiKFPauttqycsr76B7Wwg,35
831,Poncho Sanchez,Soul Bourgeoisie,1Q6wac6uy5RyqC1DaResLx,35
832,Charles Mingus,Peggy's Blue Skylight - Edit,4wacMPJDIofqrp1E2nKxrJ,34
833,Caravan Palace,Supersonics,2ycDi3uW4ADBALVpkA3VbI,27
834,LeBron,Issa Party,7JYY97wmXOk5U779v8abHL,28
835,Snarky Puppy,Bling Bling,7gFbIcLQyN8YT5O53cEIlj,34
836,Cano Estremera,Viernes Social,7lNFjnHxSIvjD0XLAECf2L,36
837,Jazz Morning Playlist,Late Mornings,1eUd7S3Y3Y5kctWEqPeH6M,35
838,Skinny Pelembe,I'll Be On Your Mind - A COLORS SHOW,7FBOcdLr2XYJJYKH1LpH4g,37
839,Jazz Morning Playlist,Brunch Jazz Club,7oa4ZQgboHOOTTWVl6NpXu,35
840,Easy Listening Background Music,Easy Jazz Party,4o9vFIrYP1qvHPgg7YQO6w,35
841,Jazz Morning Playlist,Jazz Brunch Atmosphere,2i84a9vviYkXCHogMHPhW5,35
842,Instrumental Music Cafe,Nervous Smile,6CzG4lny4RiDlEVdhGULNz,34
843,Koralle,In My Room,2NdoWHe9pCobFoprald4sd,34
844,Natureboy Flako,Andar Y Volar,7CAAUNako7iZChpFkBJj8B,33
