,artist_name,track_name,track_id,popularity
69,Michael McDonald,What The World Needs Now (Live),5oSiRmEIs8udP8tq7UGhq3,26
70,Daryl Hall & John Oates,I'm Tired of Wearing Buckskin - Demo,5y7WezGVyaSUpH8AJaMWPx,24
71,John Sebastian,"Well, Well, Well",7DxcI9uHqMqq7F6BB2LbNh,0
72,John Sebastian,Goodnight Irene - Live,0JkZgSkT6TAYRFPucVvxge,0
73,Young Gun Silver Fox,Just For Kicks,5TVVf9Toi35htq6DkWzI15,20
74,TOTO,Runaway - Live,44QnoApXlAWoOo9fLZ5qd8,35
75,Young Gun Silver Fox,All This Love,3LxMKv2fCJM8M0I32s2R2T,19
76,Daryl Hall & John Oates,Back in Love Again,6Wh33vpKqMILbagrawOMo8,23
77,Neil Diamond,"Holly Holy - Live On The Ed Sullivan Show, November 30, 1969",17ux8s4dFEjLFzTzA1Pczu,25
78,Young Gun Silver Fox,Things We Left Unsaid,2k5YcT1vrHcwgEEhffyEGU,19
79,TOTO,Tale of a Man - Live,7EOGHs7iJ8pYicVHNTi6ox,33
80,Daryl Hall & John Oates,If That's What Makes You Happy - Demo,5UdVoSrkQ89rLhElOBMemH,22
81,TOTO,White Sister - Live,4Pd5cVYhj8D5bhZ4rRma0F,33
82,Barry Manilow,Isn't It a Pity,6DRvD2rjgFFrsbeoK266wO,27
83,Young Gun Silver Fox,Private Paradise,5XQIthxQPZveN5ozZztmaQ,18
84,Michael McDonald,What's Going On (Live),1QKo8mprC5UdwjDYsaly5T,23
85,Rick Springfield,The Wall Will Fall - 3D Binaural,7EGx87kDb083u0HaYw67cu,22
86,Daryl Hall & John Oates,They Need Each Other - Demo,3N8VuXSKAm86VnPz43lRV8,21
87,Daryl Hall & John Oates,Fall in Philadelphia - Demo,0FjK2W2zpKcg47i9pIdEEy,20
88,Daryl Hall & John Oates,Fall in Philadelphia,5rdPCKwgssj3VZvMXjoMjp,21
89,Daryl Hall & John Oates,Deep River Blues - Demo,0MRv4dpmfeZO8WOV3yki2v,20
90,Daryl Hall & John Oates,I'll Be By - Demo,5QVYj3lTWvhSS8UHBpdBEm,19
91,Daryl Hall & John Oates,If That's What Makes You Happy,1wvyWivmB2sgZLMVPvfw3y,19
92,George Benson,The Ghetto - Live,4sjPoSqjWUAAtNuTxyJtvJ,35
93,State Cows,If We Could Be Together,6j6qSUe4xj8BdOMcy07Nfn,23
94,Marc Jordan,Survival,1Stn7h6ywsBkVfQdvloeyz,0
95,Daryl Hall & John Oates,Goodnight and Good Morning,3o3QiGYzPgAz8GeDZKPl6q,18
96,Daryl Hall & John Oates,Perkiomen,2S20Xgj1cP37WBt4KCAO27,18
97,Daryl Hall & John Oates,In Honor of a Lady,69UexfIpwoTt8r32oC1E5S,18
98,Rick Springfield,The Wall Will Fall,4RXc7PO2uX62aXQDHG7TGi,19
99,Timothy B. Schmit,Cross That Line,5kMLzRojHwYNUXJpBlBBQv,10
100,Steely Dan,Do It Again,5NwnOU5jqMDutyyRJsPzdd,19
101,Barry Manilow,Meditation,14HNdx7R0kYPDUmr5uBU4k,23
102,Daryl Hall & John Oates,Deep River Blues,6ZhXEPuhdLdjhkILHvyYxS,16
103,Barry Manilow,She Was Too Good to Me,7MHicowac8qVDM8UQjJJ6w,21
104,Neil Diamond,"Sweet Caroline - Live On The Ed Sullivan Show, November 30, 1969",7Imqi617E86PPrMANCkeb2,22
105,Daryl Hall & John Oates,When the Morning Comes,6p9qJte9uweU5vELozZSt3,14
106,Bill Champlin,Runaway Dancer,1nlys6epj9TQzuSXJ21576,25
107,Barry Manilow,I'm Old Fashioned,472HMsYca73my3xfkQWREX,20
108,Atlanta Rhythm Section,I'm Not Gonna Let It Bother Me - Live,3DCsLv0gmQ3OUqCpmVVXLP,14
109,Patti Austin,We're All in This Together,66f5s4SxUoTtz4wOuMnbLG,20
110,10cc,I'm Not In Love,6EWcJ8ZRbWdiZEB2vmyI2X,16
111,Barry Manilow,I Had the Craziest Dream,1f1ECyQPDp0jbtuKVXDHJj,18
112,TOTO,St. George and the Dragon - Live,7xmfL6P2CAD1vlWBMGx9Jt,25
113,TOTO,Africa,4PhiGASESlpGx5mlBEyUO8,21
114,The Doobie Brothers,What a Fool Believes,2rtGofgS76k9jKiajEzmfD,16
115,Robert Palmer,Addicted To Love - Edit,0xQAzxjHSjtAFJShi8n4Gw,17
116,Alessi Brothers,Oh Lori,6wXFR0Yk2sanA2ned70xaQ,18
117,Rupert Holmes,Escape (The Pina Colada Song),7zT74TpIiPzeNgS6tgxqKo,13
